CaseMasterID,ActID,SectionID
5292,IPC,420
5292,IPC,66D
5293,IPC,379
5293,IPC,380
5294,IPC,323
5295,IPC,302
5296,IPC,323
5297,IPC,354D
5297,IPC,67
5298,IPC,27
5299,IPC,143
5300,IPC,379
5300,IPC,380
5301,IPC,323
5302,IPC,356
5302,IPC,379
5303,IPC,379
5304,IPC,379
5305,IPC,379
5305,IPC,380
5306,IPC,356
5306,IPC,379
5307,IPC,420
5308,IPC,454
5308,IPC,457
5309,IPC,395
5310,IPC,268
5311,IPC,379
5311,IPC,380
5312,IPC,268
5313,IPC,356
5313,IPC,379
5314,IPC,379
5315,IPC,21
5315,IPC,29
5316,IPC,420
5317,IPC,363
5317,IPC,365
5318,IPC,143
5319,IPC,379
5319,IPC,380
5320,IPC,354D
5320,IPC,67
5321,IPC,379
5322,IPC,392
5323,IPC,498A
5323,IPC,304B
5324,IPC,379
5325,IPC,420
5325,IPC,66D
5326,IPC,420
5327,IPC,143
5328,IPC,354D
5328,IPC,67
5329,IPC,395
5330,IPC,354D
5330,IPC,67
5331,IPC,379
5332,IPC,454
5332,IPC,457
5333,IPC,323
5334,IPC,420
5335,IPC,356
5335,IPC,379
5336,IPC,147
5336,IPC,148
5337,IPC,395
5338,IPC,323
5339,IPC,395
5340,IPC,420
5341,IPC,498A
5342,IPC,420
5342,IPC,66D
5343,IPC,420
5344,IPC,392
5345,IPC,420
5346,IPC,323
5347,IPC,392
5348,IPC,454
5348,IPC,457
5349,IPC,325
5349,IPC,326
5350,IPC,454
5350,IPC,457
5351,IPC,454
5351,IPC,457
5352,IPC,420
5352,IPC,66D
5353,IPC,392
5354,IPC,325
5354,IPC,326
5355,IPC,27
5356,IPC,395
5357,IPC,323
5358,IPC,379
5358,IPC,380
5359,IPC,420
5359,IPC,66D
5360,IPC,356
5360,IPC,379
5361,IPC,420
5362,IPC,379
5362,IPC,380
5363,IPC,379
5363,IPC,380
5364,IPC,268
5365,IPC,395
5366,IPC,268
5367,IPC,268
5368,IPC,268
5369,IPC,454
5369,IPC,457
5370,IPC,379
5370,IPC,380
5371,IPC,420
5372,IPC,307
5373,IPC,356
5373,IPC,379
5374,IPC,498A
5375,IPC,392
5376,IPC,420
5376,IPC,66D
5377,IPC,379
5377,IPC,380
5378,IPC,379
5378,IPC,380
5379,IPC,420
5379,IPC,66D
5380,IPC,379
5380,IPC,380
5381,IPC,143
5382,IPC,420
5382,IPC,66D
5383,IPC,379
5383,IPC,380
5384,IPC,268
5385,IPC,325
5385,IPC,326
5386,IPC,143
5387,IPC,420
5388,IPC,379
5388,IPC,380
5389,IPC,420
5389,IPC,66D
5390,IPC,454
5390,IPC,457
5391,IPC,363
5391,IPC,365
5392,IPC,356
5392,IPC,379
5393,IPC,325
5393,IPC,326
5394,IPC,379
5395,IPC,379
5395,IPC,380
5396,IPC,420
5397,IPC,379
5397,IPC,380
5398,IPC,27
5399,IPC,420
5400,IPC,498A
5400,IPC,304B
5401,IPC,363
5401,IPC,365
5402,IPC,302
5403,IPC,379
5403,IPC,380
5404,IPC,498A
5405,IPC,323
5406,IPC,323
5407,IPC,379
5407,IPC,380
5408,IPC,454
5408,IPC,457
5409,IPC,323
5410,IPC,27
5411,IPC,143
5412,IPC,354
5413,IPC,323
5414,IPC,143
5415,IPC,302
5416,IPC,21
5416,IPC,29
5417,IPC,356
5417,IPC,379
5418,IPC,454
5418,IPC,457
5419,IPC,454
5419,IPC,457
5420,IPC,379
5421,IPC,147
5421,IPC,148
5422,IPC,323
5423,IPC,379
5423,IPC,380
5424,IPC,302
5425,IPC,420
5426,IPC,420
5426,IPC,66D
5427,IPC,454
5427,IPC,457
5428,IPC,27
5429,IPC,498A
5429,IPC,304B
5430,IPC,454
5430,IPC,457
5431,IPC,498A
5431,IPC,304B
5432,IPC,354D
5432,IPC,67
5433,IPC,454
5433,IPC,457
5434,IPC,354
5435,IPC,268
5436,IPC,379
5436,IPC,380
5437,IPC,498A
5438,IPC,323
5439,IPC,392
5440,IPC,420
5440,IPC,66D
5441,IPC,379
5442,IPC,379
5442,IPC,380
5443,IPC,379
5444,IPC,143
5445,IPC,354
5446,IPC,379
5446,IPC,380
5447,IPC,354D
5447,IPC,67
5448,IPC,147
5448,IPC,148
5449,IPC,379
5449,IPC,380
5450,IPC,356
5450,IPC,379
5451,IPC,420
5452,IPC,379
5452,IPC,380
5453,IPC,454
5453,IPC,457
5454,IPC,27
5455,IPC,21
5455,IPC,29
5456,IPC,395
5457,IPC,420
5458,IPC,420
5458,IPC,66D
5459,IPC,21
5459,IPC,29
5460,IPC,379
5461,IPC,392
5462,IPC,354
5463,IPC,392
5464,IPC,379
5464,IPC,380
5465,IPC,395
5466,IPC,323
5467,IPC,379
5467,IPC,380
5468,IPC,325
5468,IPC,326
5469,IPC,143
5470,IPC,498A
5471,IPC,27
5472,IPC,498A
5473,IPC,21
5473,IPC,29
5474,IPC,379
5474,IPC,380
5475,IPC,354
5476,IPC,420
5476,IPC,66D
5477,IPC,143
5478,IPC,323
5479,IPC,323
5480,IPC,363
5480,IPC,365
5481,IPC,379
5481,IPC,380
5482,IPC,420
5483,IPC,21
5483,IPC,29
5484,IPC,379
5484,IPC,380
5485,IPC,354D
5485,IPC,67
5486,IPC,354
5487,IPC,420
5487,IPC,66D
5488,IPC,379
5488,IPC,380
5489,IPC,354
5490,IPC,302
5491,IPC,268
5492,IPC,143
5493,IPC,420
5493,IPC,66D
5494,IPC,498A
5495,IPC,379
5495,IPC,380
5496,IPC,420
5496,IPC,66D
5497,IPC,323
5498,IPC,147
5498,IPC,148
5499,IPC,147
5499,IPC,148
5500,IPC,325
5500,IPC,326
5501,IPC,420
5502,IPC,420
5503,IPC,356
5503,IPC,379
5504,IPC,395
5505,IPC,323
5506,IPC,498A
5506,IPC,304B
5507,IPC,420
5508,IPC,363
5508,IPC,365
5509,IPC,307
5510,IPC,27
5511,IPC,498A
5512,IPC,379
5512,IPC,380
5513,IPC,420
5513,IPC,66D
5514,IPC,379
5514,IPC,380
5515,IPC,379
5515,IPC,380
5516,IPC,420
5517,IPC,323
5518,IPC,498A
5519,IPC,356
5519,IPC,379
5520,IPC,420
5521,IPC,392
5522,IPC,363
5522,IPC,365
5523,IPC,307
5524,IPC,395
5525,IPC,379
5525,IPC,380
5526,IPC,323
5527,IPC,379
5527,IPC,380
5528,IPC,379
5528,IPC,380
5529,IPC,147
5529,IPC,148
5530,IPC,356
5530,IPC,379
5531,IPC,454
5531,IPC,457
5532,IPC,379
5533,IPC,143
5534,IPC,379
5535,IPC,498A
5536,IPC,420
5537,IPC,354
5538,IPC,420
5538,IPC,66D
5539,IPC,379
5540,IPC,379
5541,IPC,420
5542,IPC,307
5543,IPC,356
5543,IPC,379
5544,IPC,420
5545,IPC,307
5546,IPC,268
5547,IPC,356
5547,IPC,379
5548,IPC,363
5548,IPC,365
5549,IPC,420
5549,IPC,66D
5550,IPC,268
5551,IPC,454
5551,IPC,457
5552,IPC,498A
5553,IPC,420
5553,IPC,66D
5554,IPC,454
5554,IPC,457
5555,IPC,379
5556,IPC,420
5557,IPC,147
5557,IPC,148
5558,IPC,356
5558,IPC,379
5559,IPC,498A
5559,IPC,304B
5560,IPC,354D
5560,IPC,67
5561,IPC,420
5561,IPC,66D
5562,IPC,379
5563,IPC,354D
5563,IPC,67
5564,IPC,354
5565,IPC,323
5566,IPC,420
5567,IPC,420
5568,IPC,392
5569,IPC,363
5569,IPC,365
5570,IPC,379
5570,IPC,380
5571,IPC,147
5571,IPC,148
5572,IPC,379
5572,IPC,380
5573,IPC,379
5573,IPC,380
5574,IPC,27
5575,IPC,379
5575,IPC,380
5576,IPC,498A
5577,IPC,325
5577,IPC,326
5578,IPC,356
5578,IPC,379
5579,IPC,379
5579,IPC,380
5580,IPC,379
5580,IPC,380
5581,IPC,379
5581,IPC,380
5582,IPC,302
5583,IPC,354D
5583,IPC,67
5584,IPC,454
5584,IPC,457
5585,IPC,323
5586,IPC,354
5587,IPC,420
5587,IPC,66D
5588,IPC,325
5588,IPC,326
5589,IPC,379
5589,IPC,380
5590,IPC,379
5590,IPC,380
5591,IPC,379
5591,IPC,380
5592,IPC,27
5593,IPC,379
5594,IPC,379
5594,IPC,380
5595,IPC,354
5596,IPC,420
5596,IPC,66D
5597,IPC,454
5597,IPC,457
5598,IPC,356
5598,IPC,379
5599,IPC,379
5600,IPC,392
5601,IPC,392
5602,IPC,392
5603,IPC,420
5603,IPC,66D
5604,IPC,454
5604,IPC,457
5605,IPC,498A
5606,IPC,356
5606,IPC,379
5607,IPC,323
5608,IPC,143
5609,IPC,420
5610,IPC,379
5611,IPC,325
5611,IPC,326
5612,IPC,379
5612,IPC,380
5613,IPC,454
5613,IPC,457
5614,IPC,498A
5615,IPC,302
5616,IPC,379
5616,IPC,380
5617,IPC,363
5617,IPC,365
5618,IPC,143
5619,IPC,379
5620,IPC,379
5621,IPC,379
5621,IPC,380
5622,IPC,147
5622,IPC,148
5623,IPC,325
5623,IPC,326
5624,IPC,354
5625,IPC,147
5625,IPC,148
5626,IPC,268
5627,IPC,498A
5628,IPC,356
5628,IPC,379
5629,IPC,356
5629,IPC,379
5630,IPC,354D
5630,IPC,67
5631,IPC,420
5632,IPC,143
5633,IPC,420
5633,IPC,66D
5634,IPC,354
5635,IPC,323
5636,IPC,379
5637,IPC,325
5637,IPC,326
5638,IPC,147
5638,IPC,148
5639,IPC,454
5639,IPC,457
5640,IPC,147
5640,IPC,148
5641,IPC,325
5641,IPC,326
5642,IPC,143
5643,IPC,379
5643,IPC,380
5644,IPC,268
5645,IPC,420
5645,IPC,66D
5646,IPC,143
5647,IPC,325
5647,IPC,326
5648,IPC,325
5648,IPC,326
5649,IPC,323
5650,IPC,379
5650,IPC,380
5651,IPC,379
5651,IPC,380
5652,IPC,379
5653,IPC,379
5654,IPC,354D
5654,IPC,67
5655,IPC,323
5656,IPC,420
5657,IPC,21
5657,IPC,29
5658,IPC,354
5659,IPC,21
5659,IPC,29
5660,IPC,420
5660,IPC,66D
5661,IPC,454
5661,IPC,457
5662,IPC,354D
5662,IPC,67
5663,IPC,354
5664,IPC,354
5665,IPC,147
5665,IPC,148
5666,IPC,147
5666,IPC,148
5667,IPC,420
5667,IPC,66D
5668,IPC,27
5669,IPC,379
5669,IPC,380
5670,IPC,454
5670,IPC,457
5671,IPC,379
5672,IPC,379
5673,IPC,420
5674,IPC,268
5675,IPC,454
5675,IPC,457
5676,IPC,354D
5676,IPC,67
5677,IPC,379
5678,IPC,354
5679,IPC,325
5679,IPC,326
5680,IPC,325
5680,IPC,326
5681,IPC,379
5681,IPC,380
5682,IPC,307
5683,IPC,392
5684,IPC,454
5684,IPC,457
5685,IPC,323
5686,IPC,498A
5687,IPC,454
5687,IPC,457
5688,IPC,143
5689,IPC,420
5690,IPC,27
5691,IPC,392
5692,IPC,268
5693,IPC,356
5693,IPC,379
5694,IPC,454
5694,IPC,457
5695,IPC,379
5696,IPC,454
5696,IPC,457
5697,IPC,392
5698,IPC,420
5699,IPC,454
5699,IPC,457
5700,IPC,323
5701,IPC,379
5701,IPC,380
5702,IPC,302
5703,IPC,498A
5704,IPC,498A
5705,IPC,354D
5705,IPC,67
5706,IPC,143
5707,IPC,454
5707,IPC,457
5708,IPC,379
5709,IPC,143
5710,IPC,420
5711,IPC,147
5711,IPC,148
5712,IPC,354D
5712,IPC,67
5713,IPC,323
5714,IPC,392
5715,IPC,302
5716,IPC,147
5716,IPC,148
5717,IPC,325
5717,IPC,326
5718,IPC,307
5719,IPC,354D
5719,IPC,67
5720,IPC,420
5721,IPC,392
5722,IPC,379
5723,IPC,354
5724,IPC,379
5724,IPC,380
5725,IPC,454
5725,IPC,457
5726,IPC,498A
5727,IPC,379
5727,IPC,380
5728,IPC,454
5728,IPC,457
5729,IPC,379
5729,IPC,380
5730,IPC,325
5730,IPC,326
5731,IPC,323
5732,IPC,323
5733,IPC,268
5734,IPC,379
5735,IPC,420
5735,IPC,66D
5736,IPC,323
5737,IPC,325
5737,IPC,326
5738,IPC,323
5739,IPC,323
5740,IPC,420
5740,IPC,66D
5741,IPC,498A
5741,IPC,304B
5742,IPC,302
5743,IPC,354
5744,IPC,379
5745,IPC,498A
5746,IPC,268
5747,IPC,379
5747,IPC,380
5748,IPC,379
5749,IPC,323
5750,IPC,454
5750,IPC,457
5751,IPC,354D
5751,IPC,67
5752,IPC,420
5753,IPC,454
5753,IPC,457
5754,IPC,323
5755,IPC,354
5756,IPC,143
5757,IPC,420
5758,IPC,27
5759,IPC,454
5759,IPC,457
5760,IPC,420
5761,IPC,454
5761,IPC,457
5762,IPC,379
5763,IPC,420
5764,IPC,323
5765,IPC,307
5766,IPC,354D
5766,IPC,67
5767,IPC,420
5767,IPC,66D
5768,IPC,395
5769,IPC,379
5769,IPC,380
5770,IPC,498A
5771,IPC,379
5771,IPC,380
5772,IPC,392
5773,IPC,27
5774,IPC,21
5774,IPC,29
5775,IPC,454
5775,IPC,457
5776,IPC,420
5777,IPC,354D
5777,IPC,67
5778,IPC,454
5778,IPC,457
5779,IPC,323
5780,IPC,302
5781,IPC,147
5781,IPC,148
5782,IPC,420
5783,IPC,268
5784,IPC,302
5785,IPC,420
5785,IPC,66D
5786,IPC,392
5787,IPC,379
5787,IPC,380
5788,IPC,323
5789,IPC,323
5790,IPC,454
5790,IPC,457
5791,IPC,354D
5791,IPC,67
5792,IPC,143
5793,IPC,379
5794,IPC,379
5794,IPC,380
5795,IPC,325
5795,IPC,326
5796,IPC,354
5797,IPC,323
5798,IPC,498A
5799,IPC,498A
5800,IPC,454
5800,IPC,457
5801,IPC,498A
5801,IPC,304B
5802,IPC,268
5803,IPC,498A
5804,IPC,379
5804,IPC,380
5805,IPC,454
5805,IPC,457
5806,IPC,420
5806,IPC,66D
5807,IPC,379
5808,IPC,498A
5809,IPC,379
5809,IPC,380
5810,IPC,420
5811,IPC,356
5811,IPC,379
5812,IPC,363
5812,IPC,365
5813,IPC,498A
5814,IPC,323
5815,IPC,363
5815,IPC,365
5816,IPC,454
5816,IPC,457
5817,IPC,420
5817,IPC,66D
5818,IPC,498A
5818,IPC,304B
5819,IPC,325
5819,IPC,326
5820,IPC,379
5820,IPC,380
5821,IPC,379
5822,IPC,420
5822,IPC,66D
5823,IPC,498A
5823,IPC,304B
5824,IPC,27
5825,IPC,323
5826,IPC,21
5826,IPC,29
5827,IPC,356
5827,IPC,379
5828,IPC,307
5829,IPC,379
5830,IPC,420
5830,IPC,66D
5831,IPC,379
5831,IPC,380
5832,IPC,323
5833,IPC,379
5833,IPC,380
5834,IPC,454
5834,IPC,457
5835,IPC,323
5836,IPC,379
5836,IPC,380
5837,IPC,420
5837,IPC,66D
5838,IPC,21
5838,IPC,29
5839,IPC,323
5840,IPC,356
5840,IPC,379
5841,IPC,379
5841,IPC,380
5842,IPC,302
5843,IPC,323
5844,IPC,379
5845,IPC,379
5845,IPC,380
5846,IPC,379
5847,IPC,420
5847,IPC,66D
5848,IPC,498A
5848,IPC,304B
5849,IPC,325
5849,IPC,326
5850,IPC,147
5850,IPC,148
5851,IPC,143
5852,IPC,454
5852,IPC,457
5853,IPC,325
5853,IPC,326
5854,IPC,323
5855,IPC,323
5856,IPC,420
5857,IPC,420
5857,IPC,66D
5858,IPC,325
5858,IPC,326
5859,IPC,356
5859,IPC,379
5860,IPC,395
5861,IPC,454
5861,IPC,457
5862,IPC,420
5863,IPC,379
5863,IPC,380
5864,IPC,325
5864,IPC,326
5865,IPC,27
5866,IPC,379
5867,IPC,354
5868,IPC,27
5869,IPC,498A
5869,IPC,304B
5870,IPC,420
5870,IPC,66D
5871,IPC,454
5871,IPC,457
5872,IPC,420
5873,IPC,325
5873,IPC,326
5874,IPC,268
5875,IPC,21
5875,IPC,29
5876,IPC,454
5876,IPC,457
5877,IPC,379
5877,IPC,380
5878,IPC,420
5878,IPC,66D
5879,IPC,498A
5879,IPC,304B
5880,IPC,379
5881,IPC,21
5881,IPC,29
5882,IPC,143
5883,IPC,323
5884,IPC,302
5885,IPC,268
5886,IPC,379
5887,IPC,420
5887,IPC,66D
5888,IPC,354
5889,IPC,420
5890,IPC,498A
5891,IPC,143
5892,IPC,379
5892,IPC,380
5893,IPC,323
5894,IPC,379
5894,IPC,380
5895,IPC,325
5895,IPC,326
5896,IPC,354D
5896,IPC,67
5897,IPC,379
5898,IPC,363
5898,IPC,365
5899,IPC,454
5899,IPC,457
5900,IPC,420
5900,IPC,66D
5901,IPC,379
5901,IPC,380
5902,IPC,354D
5902,IPC,67
5903,IPC,323
5904,IPC,268
5905,IPC,354
5906,IPC,325
5906,IPC,326
5907,IPC,420
5907,IPC,66D
5908,IPC,454
5908,IPC,457
5909,IPC,420
5910,IPC,454
5910,IPC,457
5911,IPC,268
5912,IPC,379
5912,IPC,380
5913,IPC,354D
5913,IPC,67
5914,IPC,420
5914,IPC,66D
5915,IPC,27
5916,IPC,354D
5916,IPC,67
5917,IPC,420
5917,IPC,66D
5918,IPC,420
5919,IPC,379
5919,IPC,380
5920,IPC,323
5921,IPC,27
5922,IPC,379
5922,IPC,380
5923,IPC,420
5924,IPC,420
5925,IPC,454
5925,IPC,457
5926,IPC,354
5927,IPC,420
5927,IPC,66D
5928,IPC,379
5929,IPC,354
5930,IPC,323
5931,IPC,27
5932,IPC,323
5933,IPC,379
5933,IPC,380
5934,IPC,27
5935,IPC,454
5935,IPC,457
5936,IPC,379
5936,IPC,380
5937,IPC,325
5937,IPC,326
5938,IPC,325
5938,IPC,326
5939,IPC,420
5939,IPC,66D
5940,IPC,379
5941,IPC,379
5941,IPC,380
5942,IPC,379
5942,IPC,380
5943,IPC,143
5944,IPC,392
5945,IPC,420
5945,IPC,66D
5946,IPC,323
5947,IPC,379
5948,IPC,454
5948,IPC,457
5949,IPC,498A
5950,IPC,143
5951,IPC,323
5952,IPC,325
5952,IPC,326
5953,IPC,354
5954,IPC,420
5955,IPC,392
5956,IPC,356
5956,IPC,379
5957,IPC,379
5957,IPC,380
5958,IPC,307
5959,IPC,498A
5959,IPC,304B
5960,IPC,268
5961,IPC,27
5962,IPC,420
5963,IPC,498A
5964,IPC,420
5964,IPC,66D
5965,IPC,323
5966,IPC,325
5966,IPC,326
5967,IPC,420
5968,IPC,420
5968,IPC,66D
5969,IPC,21
5969,IPC,29
5970,IPC,379
5970,IPC,380
5971,IPC,21
5971,IPC,29
5972,IPC,323
5973,IPC,379
5973,IPC,380
5974,IPC,147
5974,IPC,148
5975,IPC,323
5976,IPC,420
5976,IPC,66D
5977,IPC,420
5978,IPC,379
5978,IPC,380
5979,IPC,363
5979,IPC,365
5980,IPC,454
5980,IPC,457
5981,IPC,498A
5982,IPC,379
5982,IPC,380
5983,IPC,268
5984,IPC,27
5985,IPC,143
5986,IPC,325
5986,IPC,326
5987,IPC,420
5987,IPC,66D
5988,IPC,325
5988,IPC,326
5989,IPC,379
5989,IPC,380
5990,IPC,143
5991,IPC,268
5992,IPC,498A
5993,IPC,356
5993,IPC,379
5994,IPC,325
5994,IPC,326
5995,IPC,420
5996,IPC,323
5997,IPC,379
5998,IPC,498A
5999,IPC,454
5999,IPC,457
6000,IPC,379
6001,IPC,379
6002,IPC,420
6002,IPC,66D
6003,IPC,325
6003,IPC,326
6004,IPC,420
6005,IPC,354
6006,IPC,354
6007,IPC,420
6008,IPC,325
6008,IPC,326
6009,IPC,323
6010,IPC,143
6011,IPC,325
6011,IPC,326
6012,IPC,307
6013,IPC,379
6013,IPC,380
6014,IPC,392
6015,IPC,268
6016,IPC,356
6016,IPC,379
6017,IPC,21
6017,IPC,29
6018,IPC,420
6018,IPC,66D
6019,IPC,356
6019,IPC,379
6020,IPC,420
6020,IPC,66D
6021,IPC,356
6021,IPC,379
6022,IPC,420
6023,IPC,454
6023,IPC,457
6024,IPC,356
6024,IPC,379
6025,IPC,454
6025,IPC,457
6026,IPC,27
6027,IPC,323
6028,IPC,379
6028,IPC,380
6029,IPC,420
6030,IPC,420
6030,IPC,66D
6031,IPC,454
6031,IPC,457
6032,IPC,354D
6032,IPC,67
6033,IPC,498A
6034,IPC,323
6035,IPC,498A
6036,IPC,323
6037,IPC,420
6037,IPC,66D
6038,IPC,392
6039,IPC,379
6040,IPC,354D
6040,IPC,67
6041,IPC,420
6041,IPC,66D
6042,IPC,354
6043,IPC,379
6044,IPC,143
6045,IPC,354
6046,IPC,454
6046,IPC,457
6047,IPC,392
6048,IPC,354D
6048,IPC,67
6049,IPC,420
6050,IPC,379
6051,IPC,454
6051,IPC,457
6052,IPC,454
6052,IPC,457
6053,IPC,379
6054,IPC,27
6055,IPC,268
6056,IPC,454
6056,IPC,457
6057,IPC,420
6057,IPC,66D
6058,IPC,379
6059,IPC,354
6060,IPC,307
6061,IPC,356
6061,IPC,379
6062,IPC,420
6063,IPC,323
6064,IPC,379
6065,IPC,147
6065,IPC,148
6066,IPC,268
6067,IPC,268
6068,IPC,379
6068,IPC,380
6069,IPC,323
6070,IPC,356
6070,IPC,379
6071,IPC,27
6072,IPC,354D
6072,IPC,67
6073,IPC,21
6073,IPC,29
6074,IPC,354D
6074,IPC,67
6075,IPC,268
6076,IPC,498A
6077,IPC,354
6078,IPC,454
6078,IPC,457
6079,IPC,27
6080,IPC,498A
6081,IPC,27
6082,IPC,325
6082,IPC,326
6083,IPC,379
6083,IPC,380
6084,IPC,498A
6085,IPC,27
6086,IPC,420
6086,IPC,66D
6087,IPC,356
6087,IPC,379
6088,IPC,147
6088,IPC,148
6089,IPC,498A
6090,IPC,307
6091,IPC,147
6091,IPC,148
6092,IPC,498A
6093,IPC,420
6094,IPC,21
6094,IPC,29
6095,IPC,379
6095,IPC,380
6096,IPC,27
6097,IPC,379
6098,IPC,268
6099,IPC,420
6100,IPC,354D
6100,IPC,67
6101,IPC,420
6102,IPC,354
6103,IPC,498A
6103,IPC,304B
6104,IPC,498A
6105,IPC,147
6105,IPC,148
6106,IPC,420
6106,IPC,66D
6107,IPC,420
6107,IPC,66D
6108,IPC,379
6108,IPC,380
6109,IPC,420
6110,IPC,420
6111,IPC,379
6112,IPC,420
6112,IPC,66D
6113,IPC,354D
6113,IPC,67
6114,IPC,268
6115,IPC,395
6116,IPC,392
6117,IPC,420
6117,IPC,66D
6118,IPC,420
6118,IPC,66D
6119,IPC,379
6119,IPC,380
6120,IPC,143
6121,IPC,379
6122,IPC,27
6123,IPC,323
6124,IPC,498A
6125,IPC,323
6126,IPC,498A
6127,IPC,325
6127,IPC,326
6128,IPC,363
6128,IPC,365
6129,IPC,379
6130,IPC,379
6130,IPC,380
6131,IPC,354
6132,IPC,147
6132,IPC,148
6133,IPC,379
6134,IPC,379
6134,IPC,380
6135,IPC,379
6136,IPC,356
6136,IPC,379
6137,IPC,395
6138,IPC,354
6139,IPC,143
6140,IPC,379
6140,IPC,380
6141,IPC,325
6141,IPC,326
6142,IPC,379
6142,IPC,380
6143,IPC,325
6143,IPC,326
6144,IPC,323
6145,IPC,323
6146,IPC,379
6147,IPC,420
6148,IPC,395
6149,IPC,420
6149,IPC,66D
6150,IPC,354
6151,IPC,143
6152,IPC,379
6152,IPC,380
6153,IPC,379
6153,IPC,380
6154,IPC,420
6154,IPC,66D
6155,IPC,379
6155,IPC,380
6156,IPC,302
6157,IPC,323
6158,IPC,27
6159,IPC,354
6160,IPC,454
6160,IPC,457
6161,IPC,379
6162,IPC,498A
6162,IPC,304B
6163,IPC,325
6163,IPC,326
6164,IPC,379
6165,IPC,420
6166,IPC,379
6166,IPC,380
6167,IPC,379
6168,IPC,379
6169,IPC,498A
6170,IPC,420
6171,IPC,143
6172,IPC,379
6172,IPC,380
6173,IPC,379
6173,IPC,380
6174,IPC,354
6175,IPC,379
6175,IPC,380
6176,IPC,498A
6177,IPC,307
6178,IPC,379
6178,IPC,380
6179,IPC,454
6179,IPC,457
6180,IPC,302
6181,IPC,363
6181,IPC,365
6182,IPC,356
6182,IPC,379
6183,IPC,323
6184,IPC,323
6185,IPC,420
6185,IPC,66D
6186,IPC,356
6186,IPC,379
6187,IPC,323
6188,IPC,143
6189,IPC,302
6190,IPC,420
6190,IPC,66D
6191,IPC,27
6192,IPC,498A
6193,IPC,147
6193,IPC,148
6194,IPC,420
6194,IPC,66D
6195,IPC,354
6196,IPC,27
6197,IPC,268
6198,IPC,392
6199,IPC,325
6199,IPC,326
6200,IPC,354
6201,IPC,143
6202,IPC,356
6202,IPC,379
6203,IPC,454
6203,IPC,457
6204,IPC,21
6204,IPC,29
6205,IPC,420
6205,IPC,66D
6206,IPC,363
6206,IPC,365
6207,IPC,379
6208,IPC,454
6208,IPC,457
6209,IPC,268
6210,IPC,379
6210,IPC,380
6211,IPC,420
6212,IPC,268
6213,IPC,325
6213,IPC,326
6214,IPC,379
6215,IPC,21
6215,IPC,29
6216,IPC,354
6217,IPC,498A
6218,IPC,21
6218,IPC,29
6219,IPC,363
6219,IPC,365
6220,IPC,395
6221,IPC,420
6222,IPC,356
6222,IPC,379
6223,IPC,323
6224,IPC,395
6225,IPC,498A
6226,IPC,363
6226,IPC,365
6227,IPC,27
6228,IPC,268
6229,IPC,356
6229,IPC,379
6230,IPC,498A
6230,IPC,304B
6231,IPC,379
6231,IPC,380
6232,IPC,498A
6233,IPC,268
6234,IPC,323
6235,IPC,147
6235,IPC,148
6236,IPC,379
6237,IPC,147
6237,IPC,148
6238,IPC,420
6238,IPC,66D
6239,IPC,454
6239,IPC,457
6240,IPC,395
6241,IPC,420
6242,IPC,395
6243,IPC,498A
6244,IPC,420
6244,IPC,66D
6245,IPC,268
6246,IPC,420
6247,IPC,354
6248,IPC,268
6249,IPC,323
6250,IPC,325
6250,IPC,326
6251,IPC,21
6251,IPC,29
6252,IPC,454
6252,IPC,457
6253,IPC,498A
6254,IPC,379
6254,IPC,380
6255,IPC,379
6255,IPC,380
6256,IPC,307
6257,IPC,498A
6257,IPC,304B
6258,IPC,356
6258,IPC,379
6259,IPC,498A
6259,IPC,304B
6260,IPC,420
6261,IPC,379
6262,IPC,420
6262,IPC,66D
6263,IPC,454
6263,IPC,457
6264,IPC,454
6264,IPC,457
6265,IPC,498A
6265,IPC,304B
6266,IPC,420
6267,IPC,420
6267,IPC,66D
6268,IPC,379
6268,IPC,380
6269,IPC,323
6270,IPC,325
6270,IPC,326
6271,IPC,420
6271,IPC,66D
6272,IPC,392
6273,IPC,420
6274,IPC,307
6275,IPC,325
6275,IPC,326
6276,IPC,323
6277,IPC,323
6278,IPC,379
6279,IPC,356
6279,IPC,379
6280,IPC,323
6281,IPC,420
6282,IPC,379
6282,IPC,380
6283,IPC,379
6283,IPC,380
6284,IPC,392
6285,IPC,379
6286,IPC,420
6287,IPC,143
6288,IPC,498A
6288,IPC,304B
6289,IPC,420
6289,IPC,66D
6290,IPC,27
6291,IPC,420
6291,IPC,66D
6292,IPC,498A
6293,IPC,354
6294,IPC,420
6294,IPC,66D
6295,IPC,354
6296,IPC,454
6296,IPC,457
6297,IPC,379
6297,IPC,380
6298,IPC,379
6298,IPC,380
6299,IPC,325
6299,IPC,326
6300,IPC,379
6300,IPC,380
6301,IPC,323
6302,IPC,325
6302,IPC,326
6303,IPC,379
6304,IPC,147
6304,IPC,148
6305,IPC,454
6305,IPC,457
6306,IPC,379
6307,IPC,420
6308,IPC,27
6309,IPC,354D
6309,IPC,67
6310,IPC,420
6311,IPC,454
6311,IPC,457
6312,IPC,323
6313,IPC,392
6314,IPC,268
6315,IPC,379
6315,IPC,380
6316,IPC,27
6317,IPC,379
6317,IPC,380
6318,IPC,356
6318,IPC,379
6319,IPC,323
6320,IPC,420
6321,IPC,323
6322,IPC,420
6323,IPC,498A
6323,IPC,304B
6324,IPC,392
6325,IPC,325
6325,IPC,326
6326,IPC,354
6327,IPC,325
